	sp_id	sp_hh_id	age	sex	work_id
77766	77767	35551	62	F	25177
77767	77768	49191	91	F	13661
77768	77769	49973	89	M	15227
77769	77770	32517	69	F	12788
77770	77771	15725	60	F	50307
77771	77772	28668	76	M	23030
77772	77773	380	86	F	18329
77773	77774	22233	23	M	44950
77774	77775	34808	14	M	9918
77775	77776	9476	35	F	56715
77776	77777	33335	71	M	61195
77777	77778	19663	43	M	48974
77778	77779	44887	90	F	59912
77779	77780	33926	11	M	7842
77780	77781	9726	62	F	42583
77781	77782	33256	95	M	36072
77782	77783	48960	38	M	30677
77783	77784	29896	95	M	34901
77784	77785	33165	79	M	22528
77785	77786	6402	93	F	18819
77786	77787	18583	10	F	5317
77787	77788	25313	62	F	20624
77788	77789	34271	32	M	19795
77789	77790	5852	82	M	27836
77790	77791	1217	54	M	61474
77791	77792	35239	98	M	59070
77792	77793	41194	32	F	45073
77793	77794	38508	91	M	39091
77794	77795	16117	17	F	5838
77795	77796	6218	69	M	48127
77796	77797	44143	92	M	17507
77797	77798	41723	68	F	60950
77798	77799	9769	87	M	35091
77799	77800	30471	53	M	43578
77800	77801	9755	77	F	19409
77801	77802	35850	54	M	25241
77802	77803	46547	3	F	1646
77803	77804	19366	82	M	33406
77804	77805	37082	76	M	16967
77805	77806	23704	90	F	20990
77806	77807	36935	29	M	58765
77807	77808	37909	96	F	16628
77808	77809	42230	58	M	52114
77809	77810	2733	58	F	58501
77810	77811	2880	91	F	55072
77811	77812	42115	4	F	8909
77812	77813	42412	89	F	46907
77813	77814	29808	9	M	8187
77814	77815	22809	3	M	12003
77815	77816	33068	25	F	60273
77816	77817	43270	68	F	52743
77817	77818	14492	89	M	50430
77818	77819	32495	53	M	13179
77819	77820	47493	45	M	24216
77820	77821	14711	10	M	7451
77821	77822	43313	3	F	3017
77822	77823	21935	71	M	43281
77823	77824	49060	91	M	60154
77824	77825	16526	29	M	24262
77825	77826	13313	15	M	8500
77826	77827	1094	6	M	4975
77827	77828	15067	22	F	17608
77828	77829	49127	75	F	24278
77829	77830	3194	39	F	19057
77830	77831	3947	18	M	15020
77831	77832	41758	73	F	13627
77832	77833	36509	85	F	20303
77833	77834	23736	50	M	52382
77834	77835	22286	21	F	21256
77835	77836	18767	5	F	12019
77836	77837	29246	22	F	38586
77837	77838	34953	90	F	25967
77838	77839	27775	83	M	28914
77839	77840	41835	17	F	9214
77840	77841	23956	63	M	53803
77841	77842	16670	63	F	40892
77842	77843	45987	6	M	10791
77843	77844	33314	93	F	41416
77844	77845	8079	93	F	37030
77845	77846	39248	81	M	46861
77846	77847	9124	70	F	21507
77847	77848	21835	82	M	38315
77848	77849	1385	60	F	55504
77849	77850	44640	55	M	14655
77850	77851	36528	90	F	42774
77851	77852	41261	15	M	3451
77852	77853	18388	70	F	56515
77853	77854	40941	94	M	15929
77854	77855	41050	44	M	35655
77855	77856	43479	68	M	30840
77856	77857	32893	75	M	53767
77857	77858	7213	24	F	32140
77858	77859	42523	23	M	58489
77859	77860	32199	3	M	739
77860	77861	873	12	M	8558
77861	77862	30108	82	F	35023
77862	77863	15260	73	M	25052
77863	77864	44953	29	F	49620
77864	77865	47545	65	M	60930
77865	77866	17725	44	M	51419
77866	77867	2563	31	M	58330
77867	77868	642	78	M	43389
77868	77869	31458	28	M	44058
77869	77870	13445	68	F	41849
77870	77871	24246	41	M	49180
77871	77872	46934	62	M	29400
77872	77873	24101	67	F	15384
77873	77874	7646	83	F	17765
77874	77875	20667	23	F	51736
77875	77876	18430	52	M	29832
77876	77877	43837	89	M	13252
77877	77878	24305	46	F	16516
77878	77879	16989	57	F	12748
77879	77880	45525	83	F	33499
77880	77881	16348	48	F	31195
77881	77882	40551	24	M	48444
77882	77883	16034	18	M	40922
77883	77884	44810	89	F	46091
77884	77885	41497	2	M	3640
77885	77886	29552	3	F	6436
77886	77887	18076	86	M	52518
77887	77888	5179	8	M	11977
77888	77889	9504	45	M	26305
77889	77890	36410	74	F	16462
77890	77891	13912	99	M	23247
77891	77892	40722	89	M	54462
77892	77893	35492	12	F	8666
77893	77894	28027	81	F	51773
77894	77895	21379	80	F	34443
77895	77896	34832	63	F	24070
77896	77897	16744	42	F	37246
77897	77898	41376	82	M	34181
77898	77899	34836	53	M	27083
77899	77900	7990	54	F	36092
77900	77901	12991	62	M	22167
77901	77902	15574	32	F	26016
77902	77903	23565	58	M	27577
77903	77904	30795	17	F	9582
77904	77905	14587	1	F	10589
77905	77906	48084	89	M	22005
77906	77907	10765	96	M	35480
77907	77908	27124	76	M	16450
77908	77909	45121	38	M	41484
77909	77910	44972	74	F	19035
77910	77911	5974	49	M	25829
77911	77912	49438	40	F	39121
77912	77913	42248	88	M	26902
77913	77914	7765	21	M	15649
77914	77915	45710	33	M	50118
77915	77916	2701	70	F	58390
77916	77917	4200	17	F	6556
77917	77918	37552	70	M	30210
77918	77919	19215	98	M	52518
77919	77920	45471	26	M	22185
77920	77921	21535	75	F	17000
77921	77922	23691	25	F	25311
77922	77923	4590	51	M	26426
77923	77924	9833	71	F	36904
77924	77925	18604	15	M	7473
77925	77926	4735	29	F	26128
77926	77927	13496	72	M	20450
77927	77928	36664	75	F	62024
77928	77929	1685	27	M	60569
77929	77930	13838	16	M	5939
77930	77931	45812	69	F	26016
77931	77932	25970	23	M	35970
77932	77933	23652	98	F	13522
77933	77934	48910	80	M	51484
77934	77935	47973	11	F	8897
77935	77936	33749	75	M	35163
77936	77937	42293	84	F	20514
77937	77938	28734	42	M	57514
77938	77939	1119	98	F	30035
77939	77940	3995	52	F	52537
77940	77941	49484	64	M	25938
77941	77942	18201	70	M	14370
77942	77943	47266	1	F	5352
77943	77944	33056	44	M	58823
77944	77945	29253	81	M	39726
77945	77946	19108	46	M	41454
77946	77947	42085	19	M	52097
77947	77948	4754	84	F	47800
77948	77949	44651	77	M	44879
77949	77950	46675	44	F	15269
77950	77951	8435	27	F	54919
77951	77952	19561	99	M	28730
77952	77953	13057	70	F	38202
77953	77954	43643	90	F	22524
77954	77955	15839	3	F	12192
77955	77956	11743	52	F	21108
77956	77957	28349	95	F	24163
77957	77958	28502	1	F	12281
77958	77959	38279	92	M	41736
77959	77960	43683	32	M	50878
77960	77961	4965	3	M	1291
77961	77962	25736	97	M	44291
77962	77963	45941	57	M	46159
77963	77964	4250	13	M	9515
77964	77965	11071	68	M	36498
77965	77966	31206	79	M	56743
77966	77967	6378	17	F	11487
77967	77968	30073	96	F	47001
77968	77969	16702	79	F	50184
77969	77970	13012	80	F	32032
77970	77971	40556	6	M	10431
77971	77972	42177	46	M	62126
77972	77973	46112	95	M	54372
77973	77974	43337	53	F	37813
77974	77975	25976	90	M	31339
77975	77976	36809	77	F	26493
77976	77977	45046	12	M	1369
77977	77978	11506	62	M	39030
77978	77979	15876	1	F	9742
77979	77980	18784	16	F	1981
77980	77981	33479	36	M	55331
77981	77982	27131	56	M	17888
77982	77983	9349	57	F	51052
77983	77984	11958	31	M	38696
77984	77985	36545	16	F	5649
77985	77986	2926	54	F	57131
77986	77987	30394	31	F	44636
77987	77988	4311	13	F	788
77988	77989	32823	38	F	59898
77989	77990	42985	83	M	57283
77990	77991	24713	14	M	11196
77991	77992	3260	72	F	56784
77992	77993	15723	95	M	23852
77993	77994	32853	69	F	24813
77994	77995	32215	55	F	30814
77995	77996	42152	84	M	31437
77996	77997	2186	58	F	36444
77997	77998	26472	54	M	14465
77998	77999	6701	61	F	47252
77999	78000	47860	93	M	39677
78000	78001	1263	36	F	56037
78001	78002	16794	37	M	35546
78002	78003	26153	45	F	40941
78003	78004	39697	32	F	28095
78004	78005	24603	41	F	55084
78005	78006	7556	90	M	21173
78006	78007	1923	81	F	15189
78007	78008	25358	2	F	4755
78008	78009	41628	65	F	55231
78009	78010	9870	29	M	33447
78010	78011	24420	29	M	29458
78011	78012	34541	37	F	18814
78012	78013	41876	34	F	34929
78013	78014	30872	79	M	60051
78014	78015	4464	51	F	58206
78015	78016	22627	77	F	20423
78016	78017	3717	91	M	41938
78017	78018	14715	81	F	58333
78018	78019	5740	53	M	58033
78019	78020	49667	33	M	20646
78020	78021	24937	63	F	41251
78021	78022	34672	61	M	14033
78022	78023	32158	1	M	8256
78023	78024	33697	72	M	30454
78024	78025	14020	24	M	58756
78025	78026	24311	31	M	33076
78026	78027	1126	10	F	8093
78027	78028	27869	59	F	17418
78028	78029	49979	36	F	50760
78029	78030	25949	46	F	21386
78030	78031	16017	87	M	38944
78031	78032	35402	31	M	53112
78032	78033	653	55	M	57990
78033	78034	33082	20	F	41428
78034	78035	3895	14	M	12391
78035	78036	38786	70	M	46306
78036	78037	16753	88	M	46237
78037	78038	39799	14	F	7927
78038	78039	44367	92	F	52189
78039	78040	2187	38	M	15585
78040	78041	23127	76	F	14616
78041	78042	23440	30	F	38163
78042	78043	1622	1	F	3620
78043	78044	36800	42	F	41128
78044	78045	10666	71	M	24011
78045	78046	32904	47	F	21628
78046	78047	46352	2	F	1891
78047	78048	20273	49	M	52786
78048	78049	20824	39	F	60391
78049	78050	8671	53	M	24517
78050	78051	44422	44	F	26911
78051	78052	9701	28	F	32539
78052	78053	15588	64	M	13444
78053	78054	16933	8	F	5830
78054	78055	34274	76	M	15129
78055	78056	36250	67	F	58565
78056	78057	40208	18	M	25995
78057	78058	21513	38	F	36026
78058	78059	30806	91	M	16523
78059	78060	35816	33	F	44826
78060	78061	6383	49	M	38683
78061	78062	47434	38	M	53840
78062	78063	524	64	F	39339
78063	78064	28805	84	F	57077
78064	78065	12944	67	F	17302
78065	78066	27032	67	M	23055
78066	78067	24390	24	M	51336
78067	78068	47533	52	M	61449
78068	78069	157	92	F	29091
78069	78070	22402	64	M	30772
78070	78071	47265	74	M	24625
78071	78072	9365	72	F	56750
78072	78073	25229	67	F	14121
78073	78074	16697	30	F	37621
78074	78075	31330	62	F	17573
78075	78076	24356	29	M	29549
78076	78077	1854	40	M	52486
78077	78078	13257	23	M	18109
78078	78079	39593	77	M	18564
78079	78080	37994	97	F	43149
78080	78081	49919	21	M	62322
78081	78082	21115	68	F	34017
78082	78083	47170	63	F	38209
78083	78084	17845	85	F	34784
78084	78085	30017	30	M	13709
78085	78086	45135	25	M	29581
78086	78087	38721	83	M	31736
78087	78088	27068	65	F	59143
78088	78089	37826	33	F	18951
78089	78090	5924	80	M	26412
78090	78091	30918	80	M	35032
78091	78092	17014	27	M	33643
78092	78093	47878	32	M	40019
78093	78094	36691	89	F	31335
78094	78095	25626	68	M	58881
78095	78096	6993	32	F	18506
78096	78097	28611	51	F	32388
78097	78098	42748	77	F	59408
78098	78099	27908	10	M	4684
78099	78100	24887	70	M	23383
78100	78101	8133	9	M	1861
78101	78102	36665	71	F	29294
78102	78103	47178	31	F	43252
78103	78104	586	60	F	41494
78104	78105	26725	62	F	45077
78105	78106	47120	38	M	42690
78106	78107	32981	11	F	11312
78107	78108	34924	25	M	23566
78108	78109	20091	39	F	58521
78109	78110	3613	20	F	25157
78110	78111	11547	55	M	40573
78111	78112	28303	81	F	56587
78112	78113	3546	9	M	10297
78113	78114	8290	42	M	62465
78114	78115	47157	35	M	26480
78115	78116	11933	73	M	12549
78116	78117	47929	86	M	33217
78117	78118	45106	42	M	46391
78118	78119	2434	3	F	5046
78119	78120	45600	68	F	24399
78120	78121	37839	13	M	6294
78121	78122	26875	48	M	59415
78122	78123	43775	44	M	14274
78123	78124	12674	43	F	36477
78124	78125	1294	68	F	39821
78125	78126	18329	97	M	25006
78126	78127	36589	88	M	28823
78127	78128	45549	82	M	28940
78128	78129	40241	76	F	29019
78129	78130	16128	67	F	53085
78130	78131	45975	60	F	20712
78131	78132	46805	24	M	27075
78132	78133	32603	49	F	60460
78133	78134	18730	79	M	18430
78134	78135	13015	20	M	30562
78135	78136	49823	9	M	4174
78136	78137	25719	48	M	50476
78137	78138	8470	50	M	27997
78138	78139	15444	24	M	21557
78139	78140	48248	97	F	57529
78140	78141	19561	22	M	43559
78141	78142	11146	2	F	2617
78142	78143	20145	80	M	40451
78143	78144	22857	89	M	51480
78144	78145	29489	74	F	15177
78145	78146	27444	79	M	46743
78146	78147	26613	54	M	49962
78147	78148	25471	93	M	38089
78148	78149	14540	26	F	55638
78149	78150	16541	34	M	22465
78150	78151	3592	7	F	261
78151	78152	17020	90	F	27616
78152	78153	31406	96	F	45611
78153	78154	36790	6	M	8516
78154	78155	23100	68	F	55038
78155	78156	13560	91	M	39829
78156	78157	30903	54	M	29360
78157	78158	20880	11	F	8819
78158	78159	17489	68	M	21429
78159	78160	2867	18	M	13726
78160	78161	46895	38	M	46813
78161	78162	1533	35	M	60865
78162	78163	3070	84	F	20398
78163	78164	45599	88	M	60233
78164	78165	2241	31	M	43786
78165	78166	18847	23	M	59158
78166	78167	37669	17	F	6050
78167	78168	43651	85	M	22103
78168	78169	47267	47	M	49305
78169	78170	46135	14	M	8877
78170	78171	2375	91	M	50489
78171	78172	29372	94	M	31025
78172	78173	1823	29	M	37501
78173	78174	7054	37	F	48827
78174	78175	19010	37	M	23660
78175	78176	39964	62	M	21563
78176	78177	44045	39	M	37145
78177	78178	35261	35	M	42942
78178	78179	19843	1	F	8173
78179	78180	19176	28	M	56387
78180	78181	47963	19	F	31554
78181	78182	42631	58	F	16597
78182	78183	10259	76	F	35351
78183	78184	1688	1	M	2443
78184	78185	40367	58	F	19638
78185	78186	32305	6	M	4072
78186	78187	30745	72	M	26728
78187	78188	41715	63	M	26434
78188	78189	32653	67	M	33023
78189	78190	13519	37	M	30156
78190	78191	28248	9	M	6694
78191	78192	15196	27	M	43523
78192	78193	24820	57	F	59535
78193	78194	2011	30	M	22840
78194	78195	34334	11	F	3213
78195	78196	38321	3	F	1833
78196	78197	30089	78	F	23003
78197	78198	31137	13	F	4888
78198	78199	26562	6	F	5780
78199	78200	40994	4	F	5615
78200	78201	34743	39	F	21597
78201	78202	46472	50	F	51034
78202	78203	28013	9	F	9645
78203	78204	47994	90	F	24661
78204	78205	27793	56	M	16906
78205	78206	40725	6	F	4294
78206	78207	46279	52	M	47631
78207	78208	1248	28	M	29320
78208	78209	13628	36	M	48914
78209	78210	42418	31	F	21201
78210	78211	6103	38	M	27645
78211	78212	34860	42	F	44662
78212	78213	8671	81	F	33402
78213	78214	42271	45	M	34877
78214	78215	16955	85	F	21521
78215	78216	19790	80	F	15974
78216	78217	44422	92	M	58481
78217	78218	33523	21	F	36918
78218	78219	20815	10	M	1994
78219	78220	14094	65	M	35549
78220	78221	25764	71	M	43349
78221	78222	5000	5	F	3638
78222	78223	22665	44	F	30797
78223	78224	23575	35	M	49414
78224	78225	45792	57	M	56034
78225	78226	35473	26	F	43393
78226	78227	12771	17	F	2076
78227	78228	43997	20	F	61716
78228	78229	29391	97	M	14619
78229	78230	32442	10	M	8292
78230	78231	45169	61	F	44004
78231	78232	31907	22	M	60313
78232	78233	2454	1	F	8887
78233	78234	31310	13	F	6935
78234	78235	14947	60	F	53053
78235	78236	13980	20	M	44837
78236	78237	32626	87	M	60510
78237	78238	43048	88	M	41191
78238	78239	4089	26	M	54627
78239	78240	9277	23	F	26537
78240	78241	43588	46	F	18405
78241	78242	26443	80	M	16675
78242	78243	47124	11	F	2924
78243	78244	25678	14	F	4240
78244	78245	11013	69	M	13924
78245	78246	5354	26	M	48827
78246	78247	29392	24	F	29214
78247	78248	10862	80	M	16899
78248	78249	49908	7	F	5937
78249	78250	2326	27	M	45473
78250	78251	636	3	M	2351
78251	78252	41083	10	F	3810
78252	78253	3656	51	F	48771
78253	78254	4893	85	M	21900
78254	78255	9900	86	F	14214
78255	78256	44230	38	F	55414
78256	78257	47636	46	F	36582
78257	78258	28170	74	F	57528
78258	78259	401	89	F	47735
78259	78260	11336	77	M	34197
78260	78261	13318	20	M	14273
78261	78262	27057	41	M	31429
78262	78263	16352	73	M	54149
78263	78264	7553	60	M	26799
78264	78265	41456	69	M	59801
78265	78266	48070	38	M	28294
78266	78267	49583	24	M	29767
78267	78268	4665	31	F	32775
78268	78269	30081	68	F	18264
78269	78270	13362	23	M	26090
78270	78271	39513	76	M	21823
78271	78272	47114	54	F	44127
78272	78273	44227	22	F	14563
78273	78274	36894	30	F	58460
78274	78275	14312	71	F	25178
78275	78276	48019	24	F	54883
78276	78277	25829	86	M	17161
78277	78278	5659	48	F	13744
78278	78279	20246	16	F	8109
78279	78280	49179	51	F	26766
78280	78281	38976	3	F	9226
78281	78282	4463	94	M	53766
78282	78283	35852	1	F	9189
78283	78284	2525	94	M	58451
78284	78285	44521	55	M	39092
78285	78286	44684	2	M	3917
78286	78287	16852	16	M	12333
78287	78288	48684	49	F	54411
78288	78289	37187	31	F	42952
78289	78290	36443	20	F	44571
78290	78291	32250	90	M	33806
78291	78292	37489	74	M	36989
78292	78293	8312	76	F	52626
78293	78294	7507	66	F	15696
78294	78295	17816	12	M	11577
78295	78296	4155	35	M	55549
78296	78297	42219	93	F	32679
78297	78298	19952	14	F	6879
78298	78299	6981	92	F	34764
78299	78300	28427	25	F	19166
78300	78301	23394	31	F	14897
78301	78302	42352	96	F	33204
78302	78303	24823	78	F	54338
78303	78304	21417	30	M	60578
78304	78305	7460	61	M	41925
78305	78306	4961	55	M	33612
78306	78307	37855	46	M	33342
78307	78308	17878	20	F	28483
78308	78309	12066	28	M	48533
78309	78310	49400	16	M	1131
78310	78311	14153	3	M	5554
78311	78312	17157	14	M	3776
78312	78313	45135	78	M	18382
78313	78314	30177	51	M	32853
78314	78315	35341	49	F	22832
78315	78316	22922	79	M	20712
78316	78317	16844	84	M	36479
78317	78318	4045	32	F	19901
78318	78319	47163	33	F	33359
78319	78320	20840	33	M	58193
78320	78321	6453	38	F	17506
78321	78322	8903	44	M	49303
78322	78323	34286	40	F	16341
78323	78324	10167	16	M	8303
78324	78325	25035	14	M	7139
78325	78326	47290	55	F	42924
78326	78327	7257	30	F	37102
78327	78328	9676	98	F	13613
78328	78329	18575	83	M	54086
78329	78330	30837	98	M	56945
78330	78331	36581	15	F	9549
78331	78332	30024	17	F	2109
78332	78333	45848	49	F	43652
78333	78334	815	64	F	30455
78334	78335	26663	58	F	39628
78335	78336	1175	61	F	37174
78336	78337	49607	63	F	42067
78337	78338	27970	87	M	57996
78338	78339	34227	62	M	44918
78339	78340	8886	95	F	51275
78340	78341	12347	57	F	31490
78341	78342	38683	78	F	40805
78342	78343	45240	86	F	61734
78343	78344	12771	2	F	10749
78344	78345	5255	72	M	55178
78345	78346	17636	30	F	57029
78346	78347	39869	16	M	5144
78347	78348	22461	11	M	7062
78348	78349	36052	72	M	49249
78349	78350	21469	91	F	41952
78350	78351	40412	52	M	22324
78351	78352	8	95	M	26084
78352	78353	31147	5	F	1846
78353	78354	48511	11	M	8167
78354	78355	24954	61	M	17681
78355	78356	11914	6	M	326
78356	78357	22444	8	F	9852
78357	78358	38681	59	F	49901
78358	78359	21042	72	F	24070
78359	78360	21159	3	F	316
78360	78361	45663	27	F	46045
78361	78362	45727	18	M	61973
78362	78363	33323	27	M	61091
78363	78364	37708	36	F	15953
78364	78365	25077	40	F	58216
78365	78366	7429	39	F	27832
78366	78367	18378	43	F	17277
78367	78368	46722	91	F	16503
78368	78369	40437	61	M	59314
78369	78370	37900	53	F	31897
78370	78371	17110	85	F	15591
78371	78372	26431	67	M	40881
78372	78373	42268	7	F	6964
78373	78374	44954	20	F	46299
78374	78375	27327	53	M	18075
78375	78376	24858	65	M	59843
78376	78377	1093	98	F	28416
78377	78378	40350	44	F	48829
78378	78379	8868	74	F	27357
78379	78380	32498	26	M	61926
78380	78381	27956	30	M	18773
78381	78382	40716	79	F	55166
78382	78383	7881	34	F	31527
78383	78384	21629	28	M	60946
78384	78385	34964	69	M	48816
78385	78386	48868	2	M	3495
78386	78387	7812	29	F	47613
78387	78388	6568	98	M	18632
78388	78389	15357	71	M	26102
78389	78390	7068	94	F	41629
78390	78391	13062	27	F	18159
78391	78392	7390	54	M	29311
78392	78393	17187	44	M	18966
78393	78394	42304	53	F	42924
78394	78395	44210	93	F	41878
78395	78396	848	59	M	46998
78396	78397	45703	86	F	31800
78397	78398	42092	41	M	41045
78398	78399	22430	13	F	10673
78399	78400	30567	32	M	60613
78400	78401	49526	17	F	10582
78401	78402	48593	49	F	42213
78402	78403	10139	14	M	10061
78403	78404	16945	73	F	46625
78404	78405	2615	61	M	25210
78405	78406	4135	88	F	22845
78406	78407	22525	21	M	34999
78407	78408	36040	73	M	36446
78408	78409	4528	83	F	58271
78409	78410	28379	24	F	23974
78410	78411	41453	14	M	6331
78411	78412	23621	27	F	47137
78412	78413	13248	67	M	41275
78413	78414	6147	72	F	40424
78414	78415	17550	12	F	9962
78415	78416	3768	81	F	32470
78416	78417	32622	12	M	9691
78417	78418	32386	80	F	49542
78418	78419	30267	97	F	46580
78419	78420	25511	42	F	30701
78420	78421	34555	54	M	55764
78421	78422	1927	48	M	31706
78422	78423	12364	54	M	52293
78423	78424	45501	83	F	13911
78424	78425	34409	23	M	61060
78425	78426	44320	75	M	14204
78426	78427	15715	98	M	38732
78427	78428	14774	40	M	36953
78428	78429	10537	40	M	38190
78429	78430	29556	47	F	19159
78430	78431	16085	38	M	17396
78431	78432	22420	25	M	38306
78432	78433	14918	55	M	15315
78433	78434	32933	78	F	41207
78434	78435	4761	44	M	36148
78435	78436	10598	16	M	96
78436	78437	30860	64	M	20873
78437	78438	7598	13	F	4646
78438	78439	7869	60	F	22197
78439	78440	33861	95	M	25350
78440	78441	31421	31	M	61879
78441	78442	10123	82	M	28117
78442	78443	19361	31	M	18207
78443	78444	39767	63	F	53135
78444	78445	20462	41	F	59003
78445	78446	49562	34	F	29920
78446	78447	40799	48	F	31584
78447	78448	41746	34	F	60777
78448	78449	41997	90	F	20622
78449	78450	47396	43	F	17910
78450	78451	8140	59	F	20760
78451	78452	39702	20	F	47365
78452	78453	30412	17	F	186
78453	78454	26295	69	F	23263
78454	78455	34503	89	F	55199
78455	78456	10992	78	F	49359
78456	78457	2400	71	F	37067
78457	78458	9091	22	F	16590
78458	78459	23421	92	F	18581
78459	78460	22322	60	F	25109
78460	78461	7141	32	F	55342
78461	78462	26150	32	M	30475
78462	78463	45888	18	F	59116
78463	78464	17912	22	F	43839
78464	78465	37879	79	M	51382
78465	78466	30948	35	F	15161
78466	78467	2967	2	F	10717
78467	78468	18259	25	F	46586
78468	78469	47448	20	F	26767
78469	78470	40865	41	F	38888
