	sp_id	stcotrbg	hh_race	hh_income	hh_size	latitude	longitude	location	mo_name
3572	3573	190000	1	0.0	4	53.14587315	50.01850715	POINT (50.01850715 53.14587315)	Куйбышевский район
2440	2441	190000	1	0.0	3	53.136955316	50.107142843	POINT (50.107142843 53.136955316)	Куйбышевский район
1275	1276	190000	1	0.0	10	53.132078348	50.130081221	POINT (50.130081221 53.132078348)	Куйбышевский район
1273	1274	190000	1	0.0	5	53.13206595	50.0997091	POINT (50.0997091 53.13206595)	Куйбышевский район
1077	1078	190000	1	0.0	6	53.13109985	50.13108465	POINT (50.13108465 53.13109985)	Куйбышевский район
2370	2371	190000	1	0.0	16	53.136633943	50.092557277	POINT (50.092557277 53.136633943)	Куйбышевский район
4432	4433	190000	1	0.0	21	53.152456073	50.084308157	POINT (50.084308157 53.152456073)	Куйбышевский район
436	437	190000	1	0.0	6	53.122962094	50.069556862	POINT (50.069556862 53.122962094)	Куйбышевский район
1324	1325	190000	1	0.0	25	53.132304155	50.105078484	POINT (50.105078484 53.132304155)	Куйбышевский район
1659	1660	190000	1	0.0	3	53.133887934	50.131301364	POINT (50.131301364 53.133887934)	Куйбышевский район
107	108	190000	1	0.0	7	53.11180035	50.08042275	POINT (50.08042275 53.11180035)	Куйбышевский район
3048	3049	190000	1	0.0	10	53.140783134	50.094618618	POINT (50.094618618 53.140783134)	Куйбышевский район
469	470	190000	1	0.0	13	53.123429656	50.057984032	POINT (50.057984032 53.123429656)	Куйбышевский район
2066	2067	190000	1	0.0	2	53.135511	50.1180112	POINT (50.1180112 53.135511)	Куйбышевский район
103	104	190000	1	0.0	14	53.111414216	50.080818988	POINT (50.080818988 53.111414216)	Куйбышевский район
2827	2828	190000	1	0.0	17	53.139028283	50.098364829	POINT (50.098364829 53.139028283)	Куйбышевский район
2388	2389	190000	1	0.0	11	53.136706699	50.246293283	POINT (50.246293283 53.136706699)	Куйбышевский район
1223	1224	190000	1	0.0	3	53.131805193	50.132967522	POINT (50.132967522 53.131805193)	Куйбышевский район
1841	1842	190000	1	0.0	4	53.134694026	50.134252096	POINT (50.134252096 53.134694026)	Куйбышевский район
29	30	190000	1	0.0	102	53.105629353	50.083887389	POINT (50.083887389 53.105629353)	Куйбышевский район
1360	1361	190000	1	0.0	6	53.132476059	50.095438754	POINT (50.095438754 53.132476059)	Куйбышевский район
4745	4746	190000	1	0.0	11	53.162631453	50.082182631	POINT (50.082182631 53.162631453)	Куйбышевский район
291	292	190000	1	0.0	184	53.118793977	50.075062358	POINT (50.075062358 53.118793977)	Куйбышевский район
2599	2600	190000	1	0.0	16	53.137676523	50.23597661	POINT (50.23597661 53.137676523)	Куйбышевский район
3630	3631	190000	1	0.0	12	53.146222138	50.093528847	POINT (50.093528847 53.146222138)	Куйбышевский район
2223	2224	190000	1	0.0	8	53.136058992	50.115619721	POINT (50.115619721 53.136058992)	Куйбышевский район
11907	11908	190000	1	0.0	235	53.19461245	50.112715225	POINT (50.112715225 53.19461245)	Ленинский район
11869	11870	190000	1	0.0	227	53.1943492	50.12140385	POINT (50.12140385 53.1943492)	Ленинский район
12803	12804	190000	1	0.0	81	53.199406425	50.142441775	POINT (50.142441775 53.199406425)	Ленинский район
11958	11959	190000	1	0.0	51	53.19496729	50.130590509	POINT (50.130590509 53.19496729)	Ленинский район
11243	11244	190000	1	0.0	8	53.191108057	50.106283267	POINT (50.106283267 53.191108057)	Ленинский район
11749	11750	190000	1	0.0	2	53.193638281	50.104457186	POINT (50.104457186 53.193638281)	Ленинский район
11106	11107	190000	1	0.0	3	53.190569055	50.102071662	POINT (50.102071662 53.190569055)	Ленинский район
11715	11716	190000	1	0.0	8	53.1934474	50.10669885	POINT (50.10669885 53.1934474)	Ленинский район
13444	13445	190000	1	0.0	11	53.203074733	50.119329551	POINT (50.119329551 53.203074733)	Ленинский район
12399	12400	190000	1	0.0	105	53.197870733	50.138287364	POINT (50.138287364 53.197870733)	Ленинский район
12896	12897	190000	1	0.0	25	53.19974125	50.10169095	POINT (50.10169095 53.19974125)	Ленинский район
12595	12596	190000	1	0.0	3	53.1985043	50.10785065	POINT (50.10785065 53.1985043)	Ленинский район
12356	12357	190000	1	0.0	10	53.197693853	50.120741057	POINT (50.120741057 53.197693853)	Ленинский район
11277	11278	190000	1	0.0	295	53.191241476	50.113117325	POINT (50.113117325 53.191241476)	Ленинский район
13296	13297	190000	1	0.0	8	53.202269749	50.117568633	POINT (50.117568633 53.202269749)	Ленинский район
12482	12483	190000	1	0.0	99	53.19815279	50.138944593	POINT (50.138944593 53.19815279)	Ленинский район
13001	13002	190000	1	0.0	143	53.200387205	50.151335436	POINT (50.151335436 53.200387205)	Ленинский район
12098	12099	190000	1	0.0	5	53.196007569	50.110672755	POINT (50.110672755 53.196007569)	Ленинский район
13460	13461	190000	1	0.0	183	53.203146273	50.121670603	POINT (50.121670603 53.203146273)	Ленинский район
13136	13137	190000	1	0.0	167	53.201173288	50.144895491	POINT (50.144895491 53.201173288)	Ленинский район
13327	13328	190000	1	0.0	36	53.202445325	50.126648382	POINT (50.126648382 53.202445325)	Ленинский район
11390	11391	190000	1	0.0	5	53.191849908	50.096592117	POINT (50.096592117 53.191849908)	Ленинский район
12248	12249	190000	1	0.0	2	53.197097566	50.118421002	POINT (50.118421002 53.197097566)	Ленинский район
11252	11253	190000	1	0.0	18	53.191136999	50.102068462	POINT (50.102068462 53.191136999)	Ленинский район
11813	11814	190000	1	0.0	257	53.193979085	50.114292982	POINT (50.114292982 53.193979085)	Ленинский район
12388	12389	190000	1	0.0	21	53.19782285	50.14937035	POINT (50.14937035 53.19782285)	Ленинский район
11545	11546	190000	1	0.0	3	53.1925798	50.10230465	POINT (50.10230465 53.1925798)	Ленинский район
12056	12057	190000	1	0.0	1	53.19572495	50.1193668	POINT (50.1193668 53.19572495)	Ленинский район
12636	12637	190000	1	0.0	380	53.198687465	50.134402643	POINT (50.134402643 53.198687465)	Ленинский район
13385	13386	190000	1	0.0	382	53.202731526	50.125582891	POINT (50.125582891 53.202731526)	Ленинский район
11564	11565	190000	1	0.0	10	53.192672068	50.096306622	POINT (50.096306622 53.192672068)	Ленинский район
11378	11379	190000	1	0.0	5	53.191781651	50.101202032	POINT (50.101202032 53.191781651)	Ленинский район
11797	11798	190000	1	0.0	6	53.193913477	50.119063923	POINT (50.119063923 53.193913477)	Ленинский район
13490	13491	190000	1	0.0	76	53.203287597	50.121059333	POINT (50.121059333 53.203287597)	Ленинский район
13071	13072	190000	1	0.0	2	53.200754684	50.118056781	POINT (50.118056781 53.200754684)	Ленинский район
11446	11447	190000	1	0.0	2	53.192109162	50.105367123	POINT (50.105367123 53.192109162)	Ленинский район
12113	12114	190000	1	0.0	1	53.196149253	50.118854331	POINT (50.118854331 53.196149253)	Ленинский район
12265	12266	190000	1	0.0	88	53.1972161	50.09880865	POINT (50.09880865 53.1972161)	Ленинский район
11890	11891	190000	1	0.0	8	53.194508219	50.104330317	POINT (50.104330317 53.194508219)	Ленинский район
13738	13739	190000	1	0.0	259	53.204704074	50.11755102	POINT (50.11755102 53.204704074)	Ленинский район
12741	12742	190000	1	0.0	86	53.199114949	50.139253652	POINT (50.139253652 53.199114949)	Ленинский район
13012	13013	190000	1	0.0	25	53.200440941	50.102567069	POINT (50.102567069 53.200440941)	Ленинский район
11838	11839	190000	1	0.0	4	53.194143105	50.116526131	POINT (50.116526131 53.194143105)	Ленинский район
13166	13167	190000	1	0.0	204	53.201368362	50.116232774	POINT (50.116232774 53.201368362)	Ленинский район
13422	13423	190000	1	0.0	19	53.202925274	50.147622166	POINT (50.147622166 53.202925274)	Ленинский район
13325	13326	190000	1	0.0	51	53.20244395	50.1532031	POINT (50.1532031 53.20244395)	Ленинский район
12952	12953	190000	1	0.0	1	53.2000969	50.1217325	POINT (50.1217325 53.2000969)	Ленинский район
11477	11478	190000	1	0.0	4	53.192247074	50.097873586	POINT (50.097873586 53.192247074)	Ленинский район
13269	13270	190000	1	0.0	6	53.202054117	50.117124998	POINT (50.117124998 53.202054117)	Ленинский район
12392	12393	190000	1	0.0	3	53.197844459	50.114394494	POINT (50.114394494 53.197844459)	Ленинский район
10639	10640	190000	1	0.0	113	53.188599059	50.113600863	POINT (50.113600863 53.188599059)	Ленинский район
13233	13234	190000	1	0.0	3	53.20178987	50.120629484	POINT (50.120629484 53.20178987)	Ленинский район
12892	12893	190000	1	0.0	40	53.199720996	50.098268664	POINT (50.098268664 53.199720996)	Ленинский район
10490	10491	190000	1	0.0	31	53.187999691	50.114043929	POINT (50.114043929 53.187999691)	Ленинский район
10974	10975	190000	1	0.0	3	53.190017645	50.110823669	POINT (50.110823669 53.190017645)	Ленинский район
11320	11321	190000	1	0.0	3	53.191480552	50.101578982	POINT (50.101578982 53.191480552)	Ленинский район
12522	12523	190000	1	0.0	6	53.19830445	50.10978315	POINT (50.10978315 53.19830445)	Ленинский район
11787	11788	190000	1	0.0	4	53.1938651	50.1174664	POINT (50.1174664 53.1938651)	Ленинский район
11084	11085	190000	1	0.0	1	53.190455116	50.103402736	POINT (50.103402736 53.190455116)	Ленинский район
11485	11486	190000	1	0.0	1	53.192262988	50.113254019	POINT (50.113254019 53.192262988)	Ленинский район
12710	12711	190000	1	0.0	9	53.198979569	50.108447114	POINT (50.108447114 53.198979569)	Ленинский район
12290	12291	190000	1	0.0	103	53.197428552	50.144636509	POINT (50.144636509 53.197428552)	Ленинский район
11412	11413	190000	1	0.0	1	53.19195695	50.0976988	POINT (50.0976988 53.19195695)	Ленинский район
12189	12190	190000	1	0.0	20	53.196637236	50.108375648	POINT (50.108375648 53.196637236)	Ленинский район
12870	12871	190000	1	0.0	65	53.199641225	50.105627389	POINT (50.105627389 53.199641225)	Ленинский район
12256	12257	190000	1	0.0	5	53.197169481	50.113658486	POINT (50.113658486 53.197169481)	Ленинский район
13206	13207	190000	1	0.0	13	53.2016315	50.1526601	POINT (50.1526601 53.2016315)	Ленинский район
12757	12758	190000	1	0.0	127	53.199189439	50.101490727	POINT (50.101490727 53.199189439)	Ленинский район
11355	11356	190000	1	0.0	3	53.19164455	50.1005621	POINT (50.1005621 53.19164455)	Ленинский район
13070	13071	190000	1	0.0	36	53.200749834	50.115476697	POINT (50.115476697 53.200749834)	Ленинский район
10422	10423	190000	1	0.0	45	53.187758869	50.11375655	POINT (50.11375655 53.187758869)	Ленинский район
11894	11895	190000	1	0.0	1	53.194535945	50.118539569	POINT (50.118539569 53.194535945)	Ленинский район
12245	12246	190000	1	0.0	2	53.197068132	50.108932828	POINT (50.108932828 53.197068132)	Ленинский район
13179	13180	190000	1	0.0	3	53.2014661	50.11816945	POINT (50.11816945 53.2014661)	Ленинский район
11745	11746	190000	1	0.0	285	53.193599676	50.121915183	POINT (50.121915183 53.193599676)	Ленинский район
11502	11503	190000	1	0.0	10	53.192365811	50.102155745	POINT (50.102155745 53.192365811)	Ленинский район
11293	11294	190000	1	0.0	170	53.1913444	50.1024604	POINT (50.1024604 53.1913444)	Ленинский район
12698	12699	190000	1	0.0	7	53.198911043	50.110745478	POINT (50.110745478 53.198911043)	Ленинский район
12396	12397	190000	1	0.0	33	53.1978555	50.1009705	POINT (50.1009705 53.1978555)	Ленинский район
11850	11851	190000	1	0.0	4	53.19423915	50.10414885	POINT (50.10414885 53.19423915)	Ленинский район
13216	13217	190000	1	0.0	9	53.201707266	50.119658039	POINT (50.119658039 53.201707266)	Ленинский район
10493	10494	190000	1	0.0	9	53.188001384	50.112715761	POINT (50.112715761 53.188001384)	Ленинский район
12724	12725	190000	1	0.0	352	53.19903525	50.1502978	POINT (50.1502978 53.19903525)	Ленинский район
13201	13202	190000	1	0.0	275	53.201587447	50.124478394	POINT (50.124478394 53.201587447)	Ленинский район
12707	12708	190000	1	0.0	94	53.198945495	50.113707461	POINT (50.113707461 53.198945495)	Ленинский район
12918	12919	190000	1	0.0	112	53.199889129	50.095686661	POINT (50.095686661 53.199889129)	Ленинский район
13076	13077	190000	1	0.0	251	53.200783846	50.137894605	POINT (50.137894605 53.200783846)	Ленинский район
11325	11326	190000	1	0.0	1	53.19151075	50.1079103	POINT (50.1079103 53.19151075)	Ленинский район
11382	11383	190000	1	0.0	54	53.1918235	50.1100416	POINT (50.1100416 53.1918235)	Ленинский район
13222	13223	190000	1	0.0	5	53.201732602	50.116445567	POINT (50.116445567 53.201732602)	Ленинский район
11847	11848	190000	1	0.0	68	53.194200585	50.112841322	POINT (50.112841322 53.194200585)	Ленинский район
12620	12621	190000	1	0.0	1	53.19860225	50.11620115	POINT (50.11620115 53.19860225)	Ленинский район
13759	13760	190000	1	0.0	3	53.204827797	50.120045483	POINT (50.120045483 53.204827797)	Ленинский район
12883	12884	190000	1	0.0	4	53.199696469	50.118742666	POINT (50.118742666 53.199696469)	Ленинский район
11264	11265	190000	1	0.0	3	53.191182761	50.104544646	POINT (50.104544646 53.191182761)	Ленинский район
12032	12033	190000	1	0.0	65	53.195524688	50.125966803	POINT (50.125966803 53.195524688)	Ленинский район
13802	13803	190000	1	0.0	304	53.205129228	50.121144108	POINT (50.121144108 53.205129228)	Ленинский район
11972	11973	190000	1	0.0	41	53.19506645	50.10474165	POINT (50.10474165 53.19506645)	Ленинский район
12179	12180	190000	1	0.0	214	53.19655858	50.137838886	POINT (50.137838886 53.19655858)	Ленинский район
11436	11437	190000	1	0.0	9	53.192056418	50.105615718	POINT (50.105615718 53.192056418)	Ленинский район
